obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2021-11-01,columbia,activity_proxy,parking_revenue_usd,31274.279999999988,false,J
2021-11-01,cortez,activity_proxy,paid_sessions,34005.0,false,J
2021-11-01,cortez,activity_proxy,parking_meters_reporting,407.0,false,J
2021-11-01,cortez,activity_proxy,parking_revenue_usd,45006.640000000014,false,J
2021-11-01,east_village,activity_proxy,paid_sessions,72227.0,false,J
2021-11-01,east_village,activity_proxy,parking_meters_reporting,753.0,false,J
2021-11-01,east_village,activity_proxy,parking_revenue_usd,121433.63999999964,false,J
2021-11-01,gaslamp,activity_proxy,paid_sessions,26617.0,false,J
2021-11-01,gaslamp,activity_proxy,parking_meters_reporting,189.0,false,J
2021-11-01,gaslamp,activity_proxy,parking_revenue_usd,38163.68000000003,false,J
2021-11-01,marina,activity_proxy,paid_sessions,42964.0,false,J
2021-11-01,marina,activity_proxy,parking_meters_reporting,201.0,false,J
2021-11-01,marina,activity_proxy,parking_revenue_usd,91330.55999999998,false,J
2021-12-01,city_center,activity_proxy,paid_sessions,37912.0,false,J
2021-12-01,city_center,activity_proxy,parking_meters_reporting,291.0,false,J
2021-12-01,city_center,activity_proxy,parking_revenue_usd,49893.48999999998,false,J
2021-12-01,columbia,activity_proxy,paid_sessions,19350.0,false,J
2021-12-01,columbia,activity_proxy,parking_meters_reporting,117.0,false,J
2021-12-01,columbia,activity_proxy,parking_revenue_usd,29209.649999999994,false,J
2021-12-01,cortez,activity_proxy,paid_sessions,29969.0,false,J
2021-12-01,cortez,activity_proxy,parking_meters_reporting,408.0,false,J
2021-12-01,cortez,activity_proxy,parking_revenue_usd,39005.53000000002,false,J
2021-12-01,east_village,activity_proxy,paid_sessions,65784.0,false,J
2021-12-01,east_village,activity_proxy,parking_meters_reporting,721.0,false,J
2021-12-01,east_village,activity_proxy,parking_revenue_usd,108782.21999999983,false,J
2021-12-01,gaslamp,activity_proxy,paid_sessions,25850.0,false,J
2021-12-01,gaslamp,activity_proxy,parking_meters_reporting,191.0,false,J
2021-12-01,gaslamp,activity_proxy,parking_revenue_usd,36913.99000000002,false,J
2021-12-01,marina,activity_proxy,paid_sessions,40761.0,false,J
2021-12-01,marina,activity_proxy,parking_meters_reporting,201.0,false,J
2021-12-01,marina,activity_proxy,parking_revenue_usd,86561.30999999992,false,J
2022-01-01,city_center,activity_proxy,paid_sessions,36541.0,false,J
2022-01-01,city_center,activity_proxy,parking_meters_reporting,304.0,false,J
2022-01-01,city_center,activity_proxy,parking_revenue_usd,47506.25,false,J
2022-01-01,columbia,activity_proxy,paid_sessions,19607.0,false,J
2022-01-01,columbia,activity_proxy,parking_meters_reporting,119.0,false,J
