obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2021-03-01,columbia,observation,dsdp_individuals,29.0,false,H
2021-03-01,columbia,observation,dsdp_tents,9.0,false,H
2021-03-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-03-01,columbia,complaint,gid_requests,12.0,false,C
2021-03-01,columbia,enforcement,violations_72hr_reports,1.0,false,D
2021-03-01,core,complaint,gid_requests,78.0,false,C
2021-03-01,core,enforcement,violations_72hr_reports,8.0,false,D
2021-03-01,cortez,observation,dsdp_adjusted_total,30.0,false,H
2021-03-01,cortez,observation,dsdp_individuals,23.0,false,H
2021-03-01,cortez,observation,dsdp_tents,4.0,false,H
2021-03-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-03-01,cortez,complaint,gid_requests,25.0,false,C
2021-03-01,cortez,enforcement,violations_72hr_reports,2.0,false,D
2021-03-01,east_village,observation,dsdp_adjusted_total,439.0,false,H
2021-03-01,east_village,observation,dsdp_individuals,205.0,false,H
2021-03-01,east_village,observation,dsdp_tents,127.0,false,H
2021-03-01,east_village,observation,dsdp_vehicles,6.0,false,H
2021-03-01,east_village,complaint,gid_requests,209.0,false,C
2021-03-01,east_village,enforcement,violations_72hr_reports,4.0,false,D
2021-03-01,gaslamp,observation,dsdp_adjusted_total,30.0,false,H
2021-03-01,gaslamp,observation,dsdp_individuals,28.0,false,H
2021-03-01,gaslamp,observation,dsdp_tents,1.0,false,H
2021-03-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-03-01,gaslamp,complaint,gid_requests,20.0,false,C
2021-03-01,marina,observation,dsdp_adjusted_total,26.0,false,H
2021-03-01,marina,observation,dsdp_individuals,21.0,false,H
2021-03-01,marina,observation,dsdp_tents,3.0,false,H
2021-03-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-03-01,marina,complaint,gid_requests,51.0,false,C
2021-04-01,city_center,observation,dsdp_adjusted_total,133.0,false,H
2021-04-01,city_center,observation,dsdp_individuals,94.0,false,H
2021-04-01,city_center,observation,dsdp_tents,22.0,false,H
2021-04-01,city_center,observation,dsdp_vehicles,0.0,false,H
2021-04-01,columbia,observation,dsdp_adjusted_total,42.0,false,H
2021-04-01,columbia,observation,dsdp_individuals,28.0,false,H
2021-04-01,columbia,observation,dsdp_tents,8.0,false,H
2021-04-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-04-01,columbia,complaint,gid_requests,13.0,false,C
2021-04-01,columbia,enforcement,violations_72hr_reports,1.0,false,D
2021-04-01,core,complaint,gid_requests,50.0,false,C
2021-04-01,core,enforcement,violations_72hr_reports,9.0,false,D
2021-04-01,cortez,observation,dsdp_adjusted_total,32.0,false,H
2021-04-01,cortez,observation,dsdp_individuals,25.0,false,H
2021-04-01,cortez,observation,dsdp_tents,4.0,false,H
2021-04-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-04-01,cortez,complaint,gid_requests,31.0,false,C
2021-04-01,cortez,enforcement,violations_72hr_reports,5.0,false,D
2021-04-01,east_village,observation,dsdp_adjusted_total,402.0,false,H
2021-04-01,east_village,observation,dsdp_individuals,155.0,false,H
2021-04-01,east_village,observation,dsdp_tents,134.0,false,H
2021-04-01,east_village,observation,dsdp_vehicles,6.0,false,H
2021-04-01,east_village,complaint,gid_requests,201.0,false,C
2021-04-01,east_village,enforcement,violations_72hr_reports,1.0,false,D
2021-04-01,gaslamp,observation,dsdp_adjusted_total,29.0,false,H
2021-04-01,gaslamp,observation,dsdp_individuals,27.0,false,H
2021-04-01,gaslamp,observation,dsdp_tents,1.0,false,H
2021-04-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-04-01,gaslamp,complaint,gid_requests,26.0,false,C
2021-04-01,marina,observation,dsdp_adjusted_total,16.0,false,H
2021-04-01,marina,observation,dsdp_individuals,14.0,false,H
2021-04-01,marina,observation,dsdp_tents,1.0,false,H
2021-04-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-04-01,marina,complaint,gid_requests,54.0,false,C
2021-04-01,marina,enforcement,violations_72hr_reports,1.0,false,D
2021-05-01,city_center,observation,dsdp_adjusted_total,138.0,false,H
2021-05-01,city_center,observation,dsdp_individuals,104.0,false,H
2021-05-01,city_center,observation,dsdp_tents,18.0,false,H
2021-05-01,city_center,observation,dsdp_vehicles,1.0,false,H
2021-05-01,columbia,observation,dsdp_adjusted_total,60.0,false,H
2021-05-01,columbia,observation,dsdp_individuals,49.0,false,H
2021-05-01,columbia,observation,dsdp_tents,6.0,false,H
2021-05-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-05-01,columbia,complaint,gid_requests,12.0,false,C
2021-05-01,core,complaint,gid_requests,89.0,false,C
2021-05-01,core,enforcement,violations_72hr_reports,7.0,false,D
2021-05-01,cortez,observation,dsdp_adjusted_total,30.0,false,H
2021-05-01,cortez,observation,dsdp_individuals,28.0,false,H
2021-05-01,cortez,observation,dsdp_tents,1.0,false,H
2021-05-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-05-01,cortez,complaint,gid_requests,22.0,false,C
2021-05-01,cortez,enforcement,violations_72hr_reports,10.0,false,D
2021-05-01,east_village,observation,dsdp_adjusted_total,513.0,false,H
2021-05-01,east_village,observation,dsdp_individuals,227.0,false,H
2021-05-01,east_village,observation,dsdp_tents,154.0,false,H
2021-05-01,east_village,observation,dsdp_vehicles,8.0,false,H
2021-05-01,east_village,complaint,gid_requests,175.0,false,C
2021-05-01,east_village,enforcement,violations_72hr_reports,2.0,false,D
2021-05-01,gaslamp,observation,dsdp_adjusted_total,35.0,false,H
2021-05-01,gaslamp,observation,dsdp_individuals,35.0,false,H
2021-05-01,gaslamp,observation,dsdp_tents,0.0,false,H
2021-05-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-05-01,gaslamp,complaint,gid_requests,11.0,false,C
2021-05-01,marina,observation,dsdp_adjusted_total,24.0,false,H
2021-05-01,marina,observation,dsdp_individuals,17.0,false,H
2021-05-01,marina,observation,dsdp_tents,4.0,false,H
2021-05-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-05-01,marina,complaint,gid_requests,38.0,false,C
2021-05-01,marina,enforcement,violations_72hr_reports,1.0,false,D
2021-06-01,city_center,observation,dsdp_adjusted_total,143.0,false,H
2021-06-01,city_center,observation,dsdp_individuals,108.0,false,H
2021-06-01,city_center,observation,dsdp_tents,20.0,false,H
2021-06-01,city_center,observation,dsdp_vehicles,0.0,false,H
2021-06-01,columbia,observation,dsdp_adjusted_total,53.0,false,H
2021-06-01,columbia,observation,dsdp_individuals,39.0,false,H
2021-06-01,columbia,observation,dsdp_tents,7.0,false,H
2021-06-01,columbia,observation,dsdp_vehicles,1.0,false,H
2021-06-01,columbia,complaint,gid_requests,12.0,false,C
2021-06-01,core,complaint,gid_requests,58.0,false,C
2021-06-01,core,enforcement,violations_72hr_reports,13.0,false,D
2021-06-01,cortez,observation,dsdp_adjusted_total,27.0,false,H
2021-06-01,cortez,observation,dsdp_individuals,27.0,false,H
2021-06-01,cortez,observation,dsdp_tents,0.0,false,H
2021-06-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-06-01,cortez,complaint,gid_requests,27.0,false,C
2021-06-01,cortez,enforcement,violations_72hr_reports,1.0,false,D
2021-06-01,east_village,observation,dsdp_adjusted_total,499.0,false,H
2021-06-01,east_village,observation,dsdp_individuals,232.0,false,H
2021-06-01,east_village,observation,dsdp_tents,147.0,false,H
2021-06-01,east_village,observation,dsdp_vehicles,5.0,false,H
2021-06-01,east_village,complaint,gid_requests,218.0,false,C
2021-06-01,east_village,enforcement,violations_72hr_reports,5.0,false,D
2021-06-01,gaslamp,observation,dsdp_adjusted_total,43.0,false,H
2021-06-01,gaslamp,observation,dsdp_individuals,43.0,false,H
2021-06-01,gaslamp,observation,dsdp_tents,0.0,false,H
2021-06-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-06-01,gaslamp,complaint,gid_requests,16.0,false,C
2021-06-01,marina,observation,dsdp_adjusted_total,22.0,false,H
2021-06-01,marina,observation,dsdp_individuals,13.0,false,H
2021-06-01,marina,observation,dsdp_tents,5.0,false,H
2021-06-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-06-01,marina,complaint,gid_requests,36.0,false,C
2021-07-01,city_center,observation,dsdp_adjusted_total,123.0,false,H
2021-07-01,city_center,observation,dsdp_individuals,102.0,false,H
2021-07-01,city_center,observation,dsdp_tents,11.0,false,H
2021-07-01,city_center,observation,dsdp_vehicles,1.0,false,H
2021-07-01,columbia,observation,dsdp_adjusted_total,57.0,false,H
2021-07-01,columbia,observation,dsdp_individuals,50.0,false,H
2021-07-01,columbia,observation,dsdp_tents,4.0,false,H
2021-07-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-07-01,columbia,complaint,gid_requests,10.0,false,C
2021-07-01,core,complaint,gid_requests,60.0,false,C
2021-07-01,core,enforcement,violations_72hr_reports,8.0,false,D
2021-07-01,cortez,observation,dsdp_adjusted_total,44.0,false,H
2021-07-01,cortez,observation,dsdp_individuals,38.0,false,H
2021-07-01,cortez,observation,dsdp_tents,2.0,false,H
2021-07-01,cortez,observation,dsdp_vehicles,1.0,false,H
2021-07-01,cortez,complaint,gid_requests,28.0,false,C
2021-07-01,cortez,enforcement,violations_72hr_reports,2.0,false,D
2021-07-01,east_village,observation,dsdp_adjusted_total,465.0,false,H
2021-07-01,east_village,observation,dsdp_individuals,259.0,false,H
2021-07-01,east_village,observation,dsdp_tents,107.0,false,H
2021-07-01,east_village,observation,dsdp_vehicles,9.0,false,H
2021-07-01,east_village,complaint,gid_requests,210.0,false,C
2021-07-01,east_village,enforcement,violations_72hr_reports,6.0,false,D
2021-07-01,gaslamp,observation,dsdp_adjusted_total,21.0,false,H
2021-07-01,gaslamp,observation,dsdp_individuals,21.0,false,H
2021-07-01,gaslamp,observation,dsdp_tents,0.0,false,H
2021-07-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-07-01,gaslamp,complaint,gid_requests,26.0,false,C
2021-07-01,marina,observation,dsdp_adjusted_total,22.0,false,H
2021-07-01,marina,observation,dsdp_individuals,20.0,false,H
2021-07-01,marina,observation,dsdp_tents,0.0,false,H
2021-07-01,marina,observation,dsdp_vehicles,1.0,false,H
2021-07-01,marina,complaint,gid_requests,59.0,false,C
2021-07-01,marina,enforcement,violations_72hr_reports,4.0,false,D
2021-08-01,city_center,observation,dsdp_adjusted_total,152.0,false,H
2021-08-01,city_center,observation,dsdp_individuals,111.0,false,H
2021-08-01,city_center,observation,dsdp_tents,20.0,false,H
2021-08-01,city_center,observation,dsdp_vehicles,3.0,false,H
2021-08-01,columbia,observation,dsdp_adjusted_total,60.0,false,H
2021-08-01,columbia,observation,dsdp_individuals,49.0,false,H
2021-08-01,columbia,observation,dsdp_tents,6.0,false,H
2021-08-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-08-01,columbia,complaint,gid_requests,5.0,false,C
2021-08-01,core,complaint,gid_requests,65.0,false,C
2021-08-01,core,enforcement,violations_72hr_reports,8.0,false,D
2021-08-01,cortez,observation,dsdp_adjusted_total,34.0,false,H
2021-08-01,cortez,observation,dsdp_individuals,34.0,false,H
2021-08-01,cortez,observation,dsdp_tents,0.0,false,H
2021-08-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-08-01,cortez,complaint,gid_requests,23.0,false,C
2021-08-01,cortez,enforcement,violations_72hr_reports,4.0,false,D
2021-08-01,east_village,observation,dsdp_adjusted_total,469.0,false,H
2021-08-01,east_village,observation,dsdp_individuals,261.0,false,H
2021-08-01,east_village,observation,dsdp_tents,104.0,false,H
2021-08-01,east_village,observation,dsdp_vehicles,13.0,false,H
2021-08-01,east_village,complaint,gid_requests,176.0,false,C
2021-08-01,east_village,enforcement,violations_72hr_reports,6.0,false,D
2021-08-01,gaslamp,observation,dsdp_adjusted_total,31.0,false,H
2021-08-01,gaslamp,observation,dsdp_individuals,31.0,false,H
2021-08-01,gaslamp,observation,dsdp_tents,0.0,false,H
2021-08-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-08-01,gaslamp,complaint,gid_requests,6.0,false,C
2021-08-01,marina,observation,dsdp_adjusted_total,30.0,false,H
2021-08-01,marina,observation,dsdp_individuals,21.0,false,H
2021-08-01,marina,observation,dsdp_tents,5.0,false,H
2021-08-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-08-01,marina,complaint,gid_requests,36.0,false,C
2021-09-01,city_center,observation,dsdp_adjusted_total,96.0,false,H
2021-09-01,columbia,observation,dsdp_adjusted_total,80.0,false,H
2021-09-01,columbia,observation,dsdp_individuals,75.0,false,H
2021-09-01,columbia,observation,dsdp_tents,3.0,false,H
2021-09-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-09-01,columbia,complaint,gid_requests,7.0,false,C
2021-09-01,core,complaint,gid_requests,61.0,false,C
2021-09-01,core,enforcement,violations_72hr_reports,16.0,false,D
2021-09-01,cortez,observation,dsdp_adjusted_total,29.0,false,H
2021-09-01,cortez,observation,dsdp_individuals,27.0,false,H
2021-09-01,cortez,observation,dsdp_tents,1.0,false,H
2021-09-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-09-01,cortez,complaint,gid_requests,45.0,false,C
2021-09-01,cortez,enforcement,violations_72hr_reports,3.0,false,D
2021-09-01,east_village,observation,dsdp_adjusted_total,438.0,false,H
2021-09-01,east_village,observation,dsdp_individuals,254.0,false,H
2021-09-01,east_village,observation,dsdp_tents,97.0,false,H
2021-09-01,east_village,observation,dsdp_vehicles,7.0,false,H
2021-09-01,east_village,complaint,gid_requests,161.0,false,C
2021-09-01,east_village,enforcement,violations_72hr_reports,3.0,false,D
2021-09-01,gaslamp,observation,dsdp_adjusted_total,44.0,false,H
2021-09-01,gaslamp,observation,dsdp_individuals,42.0,false,H
2021-09-01,gaslamp,observation,dsdp_tents,1.0,false,H
2021-09-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-09-01,gaslamp,complaint,gid_requests,10.0,false,C
2021-09-01,gaslamp,enforcement,violations_72hr_reports,1.0,false,D
2021-09-01,marina,observation,dsdp_adjusted_total,29.0,false,H
2021-09-01,marina,observation,dsdp_individuals,17.0,false,H
2021-09-01,marina,observation,dsdp_tents,7.0,false,H
2021-09-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-09-01,marina,complaint,gid_requests,57.0,false,C
2021-10-01,city_center,observation,dsdp_adjusted_total,145.0,false,H
2021-10-01,city_center,observation,dsdp_individuals,108.0,false,H
2021-10-01,city_center,observation,dsdp_tents,19.0,false,H
2021-10-01,city_center,observation,dsdp_vehicles,2.0,false,H
2021-10-01,columbia,observation,dsdp_adjusted_total,57.0,false,H
2021-10-01,columbia,observation,dsdp_individuals,39.0,false,H
2021-10-01,columbia,observation,dsdp_tents,10.0,false,H
2021-10-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-10-01,columbia,complaint,gid_requests,7.0,false,C
2021-10-01,columbia,enforcement,violations_72hr_reports,7.0,false,D
2021-10-01,core,complaint,gid_requests,69.0,false,C
2021-10-01,core,enforcement,violations_72hr_reports,13.0,false,D
2021-10-01,cortez,observation,dsdp_adjusted_total,35.0,false,H
2021-10-01,cortez,observation,dsdp_individuals,31.0,false,H
2021-10-01,cortez,observation,dsdp_tents,2.0,false,H
2021-10-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-10-01,cortez,complaint,gid_requests,33.0,false,C
2021-10-01,cortez,enforcement,violations_72hr_reports,7.0,false,D
2021-10-01,east_village,observation,dsdp_adjusted_total,541.0,false,H
2021-10-01,east_village,observation,dsdp_individuals,294.0,false,H
2021-10-01,east_village,observation,dsdp_tents,124.0,false,H
2021-10-01,east_village,observation,dsdp_vehicles,15.0,false,H
2021-10-01,east_village,complaint,gid_requests,210.0,false,C
2021-10-01,east_village,enforcement,violations_72hr_reports,2.0,false,D
2021-10-01,gaslamp,observation,dsdp_adjusted_total,51.0,false,H
2021-10-01,gaslamp,observation,dsdp_individuals,49.0,false,H
2021-10-01,gaslamp,observation,dsdp_tents,1.0,false,H
2021-10-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-10-01,gaslamp,complaint,gid_requests,7.0,false,C
2021-10-01,marina,observation,dsdp_adjusted_total,30.0,false,H
2021-10-01,marina,observation,dsdp_individuals,19.0,false,H
2021-10-01,marina,observation,dsdp_tents,4.0,false,H
2021-10-01,marina,observation,dsdp_vehicles,2.0,false,H
2021-10-01,marina,complaint,gid_requests,68.0,false,C
2021-11-01,city_center,observation,dsdp_adjusted_total,181.0,false,H
2021-11-01,city_center,observation,dsdp_individuals,140.0,false,H
2021-11-01,city_center,observation,dsdp_tents,22.0,false,H
2021-11-01,city_center,observation,dsdp_vehicles,1.0,false,H
2021-11-01,columbia,observation,dsdp_adjusted_total,60.0,false,H
2021-11-01,columbia,observation,dsdp_individuals,48.0,false,H
2021-11-01,columbia,observation,dsdp_tents,7.0,false,H
2021-11-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-11-01,columbia,complaint,gid_requests,12.0,false,C
2021-11-01,columbia,enforcement,violations_72hr_reports,3.0,false,D
2021-11-01,core,complaint,gid_requests,44.0,false,C
2021-11-01,core,enforcement,violations_72hr_reports,17.0,false,D
2021-11-01,cortez,observation,dsdp_adjusted_total,31.0,false,H
2021-11-01,cortez,observation,dsdp_individuals,24.0,false,H
2021-11-01,cortez,observation,dsdp_tents,4.0,false,H
2021-11-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-11-01,cortez,complaint,gid_requests,21.0,false,C
2021-11-01,cortez,enforcement,violations_72hr_reports,2.0,false,D
2021-11-01,east_village,observation,dsdp_adjusted_total,541.0,false,H
2021-11-01,east_village,observation,dsdp_individuals,265.0,false,H
2021-11-01,east_village,observation,dsdp_tents,139.0,false,H
2021-11-01,east_village,observation,dsdp_vehicles,16.0,false,H
2021-11-01,east_village,complaint,gid_requests,184.0,false,C
2021-11-01,east_village,enforcement,violations_72hr_reports,5.0,false,D
2021-11-01,gaslamp,observation,dsdp_adjusted_total,46.0,false,H
2021-11-01,gaslamp,observation,dsdp_individuals,41.0,false,H
2021-11-01,gaslamp,observation,dsdp_tents,3.0,false,H
2021-11-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-11-01,gaslamp,complaint,gid_requests,18.0,false,C
2021-11-01,marina,observation,dsdp_adjusted_total,42.0,false,H
2021-11-01,marina,observation,dsdp_individuals,31.0,false,H
2021-11-01,marina,observation,dsdp_tents,6.0,false,H
2021-11-01,marina,observation,dsdp_vehicles,0.0,false,H
2021-11-01,marina,complaint,gid_requests,54.0,false,C
2021-11-01,marina,enforcement,violations_72hr_reports,1.0,false,D
2021-12-01,city_center,observation,dsdp_adjusted_total,185.0,false,H
2021-12-01,city_center,observation,dsdp_individuals,127.0,false,H
2021-12-01,city_center,observation,dsdp_tents,31.0,false,H
2021-12-01,city_center,observation,dsdp_vehicles,2.0,false,H
2021-12-01,columbia,observation,dsdp_adjusted_total,59.0,false,H
2021-12-01,columbia,observation,dsdp_individuals,47.0,false,H
2021-12-01,columbia,observation,dsdp_tents,7.0,false,H
2021-12-01,columbia,observation,dsdp_vehicles,0.0,false,H
2021-12-01,columbia,complaint,gid_requests,12.0,false,C
2021-12-01,core,complaint,gid_requests,76.0,false,C
2021-12-01,core,enforcement,violations_72hr_reports,15.0,false,D
2021-12-01,cortez,observation,dsdp_adjusted_total,46.0,false,H
2021-12-01,cortez,observation,dsdp_individuals,28.0,false,H
2021-12-01,cortez,observation,dsdp_tents,10.0,false,H
2021-12-01,cortez,observation,dsdp_vehicles,0.0,false,H
2021-12-01,cortez,complaint,gid_requests,18.0,false,C
2021-12-01,cortez,enforcement,violations_72hr_reports,1.0,false,D
2021-12-01,east_village,observation,dsdp_adjusted_total,612.0,false,H
2021-12-01,east_village,observation,dsdp_individuals,305.0,false,H
2021-12-01,east_village,observation,dsdp_tents,151.0,false,H
2021-12-01,east_village,observation,dsdp_vehicles,21.0,false,H
2021-12-01,east_village,complaint,gid_requests,256.0,false,C
2021-12-01,east_village,enforcement,violations_72hr_reports,10.0,false,D
2021-12-01,gaslamp,observation,dsdp_adjusted_total,59.0,false,H
2021-12-01,gaslamp,observation,dsdp_individuals,54.0,false,H
2021-12-01,gaslamp,observation,dsdp_tents,3.0,false,H
2021-12-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2021-12-01,gaslamp,complaint,gid_requests,18.0,false,C
2021-12-01,gaslamp,enforcement,violations_72hr_reports,1.0,false,D
2021-12-01,marina,observation,dsdp_adjusted_total,40.0,false,H
2021-12-01,marina,complaint,gid_requests,85.0,false,C
2022-01-01,city_center,observation,dsdp_adjusted_total,213.0,false,H
2022-01-01,city_center,observation,dsdp_individuals,127.0,false,H
2022-01-01,city_center,observation,dsdp_tents,48.0,false,H
2022-01-01,city_center,observation,dsdp_vehicles,1.0,false,H
2022-01-01,columbia,observation,dsdp_adjusted_total,61.0,false,H
2022-01-01,columbia,observation,dsdp_individuals,49.0,false,H
2022-01-01,columbia,observation,dsdp_tents,7.0,false,H
2022-01-01,columbia,observation,dsdp_vehicles,0.0,false,H
2022-01-01,columbia,complaint,gid_requests,11.0,false,C
2022-01-01,core,complaint,gid_requests,125.0,false,C
2022-01-01,core,enforcement,violations_72hr_reports,10.0,false,D
2022-01-01,cortez,observation,dsdp_adjusted_total,92.0,false,H
2022-01-01,cortez,observation,dsdp_individuals,37.0,false,H
2022-01-01,cortez,observation,dsdp_tents,28.0,false,H
2022-01-01,cortez,observation,dsdp_vehicles,3.0,false,H
2022-01-01,cortez,complaint,gid_requests,25.0,false,C
2022-01-01,cortez,enforcement,violations_72hr_reports,6.0,false,D
2022-01-01,east_village,observation,dsdp_adjusted_total,678.0,false,H
2022-01-01,east_village,observation,dsdp_individuals,256.0,false,H
2022-01-01,east_village,observation,dsdp_tents,225.0,false,H
2022-01-01,east_village,observation,dsdp_vehicles,14.0,false,H
2022-01-01,east_village,complaint,gid_requests,332.0,false,C
2022-01-01,east_village,enforcement,violations_72hr_reports,2.0,false,D
2022-01-01,gaslamp,observation,dsdp_adjusted_total,64.0,false,H
2022-01-01,gaslamp,observation,dsdp_individuals,60.0,false,H
2022-01-01,gaslamp,observation,dsdp_tents,2.0,false,H
2022-01-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2022-01-01,gaslamp,complaint,gid_requests,33.0,false,C
2022-01-01,gaslamp,enforcement,violations_72hr_reports,5.0,false,D
2022-01-01,marina,observation,dsdp_adjusted_total,42.0,false,H
2022-01-01,marina,observation,dsdp_individuals,24.0,false,H
2022-01-01,marina,observation,dsdp_tents,9.0,false,H
2022-01-01,marina,observation,dsdp_vehicles,1.0,false,H
2022-01-01,marina,complaint,gid_requests,132.0,false,C
2022-02-01,city_center,observation,dsdp_adjusted_total,186.0,false,H
2022-02-01,city_center,observation,dsdp_individuals,100.0,false,H
2022-02-01,city_center,observation,dsdp_tents,48.0,false,H
2022-02-01,city_center,observation,dsdp_vehicles,1.0,false,H
2022-02-01,columbia,observation,dsdp_adjusted_total,71.0,false,H
2022-02-01,columbia,observation,dsdp_individuals,55.0,false,H
2022-02-01,columbia,observation,dsdp_tents,9.0,false,H
2022-02-01,columbia,observation,dsdp_vehicles,0.0,false,H
2022-02-01,columbia,complaint,gid_requests,8.0,false,C
2022-02-01,core,complaint,gid_requests,88.0,false,C
2022-02-01,core,enforcement,violations_72hr_reports,8.0,false,D
2022-02-01,cortez,observation,dsdp_adjusted_total,118.0,false,H
2022-02-01,cortez,observation,dsdp_individuals,40.0,false,H
2022-02-01,cortez,observation,dsdp_tents,39.0,false,H
2022-02-01,cortez,observation,dsdp_vehicles,5.0,false,H
2022-02-01,cortez,complaint,gid_requests,18.0,false,C
2022-02-01,cortez,enforcement,violations_72hr_reports,2.0,false,D
2022-02-01,east_village,observation,dsdp_adjusted_total,741.0,false,H
2022-02-01,east_village,observation,dsdp_individuals,294.0,false,H
2022-02-01,east_village,observation,dsdp_tents,232.0,false,H
2022-02-01,east_village,observation,dsdp_vehicles,20.0,false,H
2022-02-01,east_village,complaint,gid_requests,401.0,false,C
2022-02-01,east_village,enforcement,violations_72hr_reports,3.0,false,D
2022-02-01,gaslamp,observation,dsdp_adjusted_total,41.0,false,H
2022-02-01,gaslamp,observation,dsdp_individuals,37.0,false,H
2022-02-01,gaslamp,observation,dsdp_tents,1.0,false,H
2022-02-01,gaslamp,observation,dsdp_vehicles,1.0,false,H
2022-02-01,gaslamp,complaint,gid_requests,31.0,false,C
2022-02-01,marina,observation,dsdp_adjusted_total,18.0,false,H
2022-02-01,marina,observation,dsdp_individuals,16.0,false,H
2022-02-01,marina,observation,dsdp_tents,1.0,false,H
2022-02-01,marina,observation,dsdp_vehicles,0.0,false,H
2022-02-01,marina,complaint,gid_requests,110.0,false,C
2022-03-01,city_center,observation,dsdp_adjusted_total,214.0,false,H
2022-03-01,city_center,observation,dsdp_individuals,97.0,false,H
2022-03-01,city_center,observation,dsdp_tents,67.0,false,H
2022-03-01,city_center,observation,dsdp_vehicles,0.0,false,H
2022-03-01,columbia,observation,dsdp_adjusted_total,63.0,false,H
2022-03-01,columbia,observation,dsdp_individuals,45.0,false,H
2022-03-01,columbia,observation,dsdp_tents,10.0,false,H
2022-03-01,columbia,observation,dsdp_vehicles,0.0,false,H
2022-03-01,columbia,complaint,gid_requests,10.0,false,C
2022-03-01,core,complaint,gid_requests,166.0,false,C
2022-03-01,core,enforcement,violations_72hr_reports,8.0,false,D
2022-03-01,cortez,observation,dsdp_adjusted_total,36.0,false,H
2022-03-01,cortez,observation,dsdp_individuals,24.0,false,H
2022-03-01,cortez,observation,dsdp_tents,7.0,false,H
2022-03-01,cortez,observation,dsdp_vehicles,0.0,false,H
2022-03-01,cortez,complaint,gid_requests,43.0,false,C
2022-03-01,cortez,enforcement,violations_72hr_reports,2.0,false,D
2022-03-01,east_village,observation,dsdp_adjusted_total,622.0,false,H
2022-03-01,east_village,observation,dsdp_individuals,248.0,false,H
2022-03-01,east_village,observation,dsdp_tents,200.0,false,H
2022-03-01,east_village,observation,dsdp_vehicles,12.0,false,H
2022-03-01,east_village,complaint,gid_requests,797.0,false,C
2022-03-01,east_village,enforcement,violations_72hr_reports,5.0,false,D
2022-03-01,gaslamp,observation,dsdp_adjusted_total,70.0,false,H
2022-03-01,gaslamp,observation,dsdp_individuals,66.0,false,H
2022-03-01,gaslamp,observation,dsdp_tents,2.0,false,H
2022-03-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2022-03-01,gaslamp,complaint,gid_requests,20.0,false,C
2022-03-01,gaslamp,enforcement,violations_72hr_reports,1.0,false,D
2022-03-01,marina,observation,dsdp_adjusted_total,37.0,false,H
2022-03-01,marina,observation,dsdp_individuals,28.0,false,H
2022-03-01,marina,observation,dsdp_tents,5.0,false,H
2022-03-01,marina,observation,dsdp_vehicles,0.0,false,H
2022-03-01,marina,complaint,gid_requests,102.0,false,C
2022-04-01,city_center,observation,dsdp_adjusted_total,275.0,false,H
2022-04-01,city_center,observation,dsdp_individuals,149.0,false,H
2022-04-01,city_center,observation,dsdp_tents,71.0,false,H
2022-04-01,city_center,observation,dsdp_vehicles,1.0,false,H
2022-04-01,columbia,observation,dsdp_adjusted_total,63.0,false,H
2022-04-01,columbia,observation,dsdp_individuals,47.0,false,H
2022-04-01,columbia,observation,dsdp_tents,9.0,false,H
2022-04-01,columbia,observation,dsdp_vehicles,0.0,false,H
2022-04-01,columbia,complaint,gid_requests,11.0,false,C
2022-04-01,core,complaint,gid_requests,228.0,false,C
2022-04-01,core,enforcement,violations_72hr_reports,5.0,false,D
2022-04-01,cortez,observation,dsdp_adjusted_total,73.0,false,H
